id,name,description,cod_mun6,municipio_geo,estado,municipio,casos_acumulados,pop_pessoa_ano,pop_media,incidencia_media_anual,incidencia_mediana_anual,incidencia_max_anual,anos_com_casos,anos_zero,incidencia_periodo_100mil_pessoa_ano,log_casos_acumulados_mais1,log_inc_periodo_mais1,gi_z,gi_p,classe_gi,estado_analise,contexto_analise,variavel_analise,ano,periodo,casos,populacao,log_pop,incidencia_100mil,_merge,incidencia_ma3,log_casos_mais1,log_inc_mais1
3534807,Ouro Verde,Ouro Verde,353480,OURO VERDE,SP,OURO VERDE,,,,,,,,,,,,-0.009535298962811899,0.161,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,1.0,7467.0,8.918248591035702,13.39225927413955,both,22.39951067049864,0.6931471805599453,2.6666905116429613
3534906,Pacaembu,Pacaembu,353490,PACAEMBU,SP,PACAEMBU,,,,,,,,,,,,0.2137553303534794,0.02,Hot spot,SP,2005,incidencia_ma3,2005.0,2001–2005,4.0,12867.0,9.46242117318499,31.087277531670164,both,59.31383512919948,1.6094379124341003,3.468459612995824
3535002,Palestina,Palestina,353500,PALESTINA,SP,PALESTINA,,,,,,,,,,,,-0.07541043049195126,0.129,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,1.0,10028.0,9.213136459278184,9.97207818109294,both,20.011761635412928,0.6931471805599453,2.3953536985597172
3535101,Palmares Paulista,Palmares Paulista,353510,PALMARES PAULISTA,SP,PALMARES PAULISTA,,,,,,,,,,,,-0.09029461558325048,0.081,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,2.0,9605.0,9.170039075202657,20.82248828735034,both,17.625731662261348,1.0986122886681098,3.0829410109036743
3535200,Palmeira d'Oeste,Palmeira d'Oeste,353520,PALMEIRA D'OESTE,SP,PALMEIRA DOESTE,,,,,,,,,,,,-0.0918717878977067,0.024,Cold spot,SP,2005,incidencia_ma3,2005.0,2001–2005,1.0,9946.0,9.204925739274683,10.054293183189221,both,10.10385349261039,0.6931471805599453,2.402818875873643
3535309,Palmital,Palmital,353530,PALMITAL,SP,PALMITAL,,,,,,,,,,,,-0.046430382483354474,0.369,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,2.0,20942.0,9.949511990847407,9.550186228631459,both,36.59737017627791,1.0986122886681098,2.3561435117692624
3535408,Panorama,Panorama,353540,PANORAMA,SP,PANORAMA,,,,,,,,,,,,-0.04449330237584388,0.459,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,4.0,14108.0,9.554497291355943,28.35270768358378,both,21.248972537018172,1.6094379124341003,3.3793847969961774
3535507,Paraguaçu Paulista,Paraguaçu Paulista,353550,PARAGUACU PAULISTA,SP,PARAGUACU PAULISTA,,,,,,,,,,,,3.077284901814144,0.009,Hot spot,SP,2005,incidencia_ma3,2005.0,2001–2005,11.0,40926.0,10.619520836882774,26.877779406734106,both,34.97008825530432,2.4849066497880004,3.327829934468228
3535606,Paraibuna,Paraibuna,353560,PARAIBUNA,SP,PARAIBUNA,,,,,,,,,,,,-0.07569619882236077,0.208,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,2.0,17197.0,9.752490228984199,11.62993545385823,both,15.5062977731058,1.0986122886681098,2.5360698258076333
3535705,Paraíso,Paraíso,353570,PARAISO,SP,PARAISO,,,,,,,,,,,,-0.09546235542960278,0.073,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,0.0,5659.0,8.641002477142523,0.0,both,5.939653124257544,0.0,0.0
3535804,Paranapanema,Paranapanema,353580,PARANAPANEMA,SP,PARANAPANEMA,,,,,,,,,,,,-0.032919258333259684,0.326,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,5.0,16619.0,9.718301898127523,30.086046091822613,both,22.063956979056016,1.791759469228055,3.4367590397792434
3535903,Paranapuã,Paranapuã,353590,PARANAPUA,SP,PARANAPUA,,,,,,,,,,,,-0.1078241366899039,0.004,Cold spot,SP,2005,incidencia_ma3,2005.0,2001–2005,1.0,3722.0,8.222016437202196,26.867275658248257,both,17.86603209814726,0.6931471805599453,3.3274530849486457
3536000,Parapuã,Parapuã,353600,PARAPUA,SP,PARAPUA,,,,,,,,,,,,-0.05381356008536325,0.377,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,3.0,10973.0,9.3031929889908,27.33983413833956,both,27.311145003294598,1.3862943611198906,3.344268381681525
3536109,Pardinho,Pardinho,353610,PARDINHO,SP,PARDINHO,,,,,,,,,,,,-0.05130001825884831,0.386,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,1.0,5139.0,8.54461378699223,19.45903872348706,both,12.865931568116102,0.6931471805599453,3.0184247762079583
3536208,Pariquera-Açu,Pariquera-Açu,353620,PARIQUERA-ACU,SP,PARIQUERA-ACU,,,,,,,,,,,,0.14607600889235728,0.057,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,27.0,18043.0,9.800513076908299,149.64252064512553,both,156.90114911071214,3.332204510175204,5.014909617116003
3536257,Parisi,Parisi,353625,PARISI,SP,PARISI,,,,,,,,,,,,-0.03438802081681507,0.433,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,0.0,1990.0,7.595889917718538,0.0,both,50.33638720328944,0.0,0.0
3536307,Patrocínio Paulista,Patrocínio Paulista,353630,PATROCINIO PAULISTA,SP,PATROCINIO PAULISTA,,,,,,,,,,,,-0.10747906459634338,0.078,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,0.0,12182.0,9.40771473139643,0.0,both,2.7008048398422733,0.0,0.0
3536406,Paulicéia,Paulicéia,353640,PAULICEIA,SP,PAULICEIA,,,,,,,,,,,,-0.08596844151490016,0.236,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,0.0,5797.0,8.665095821339733,0.0,both,5.647803004631199,0.0,0.0
3536505,Paulínia,Paulínia,353650,PAULINIA,SP,PAULINIA,,,,,,,,,,,,-0.035057995756969364,0.403,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,23.0,64932.0,11.081095847430735,35.421671902913815,both,27.7147173520239,3.1780538303479458,3.5951639794213635
3536570,Paulistânia,Paulistânia,353657,PAULISTANIA,SP,PAULISTANIA,,,,,,,,,,,,-0.0687645722936367,0.458,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,0.0,1779.0,7.483806687665835,0.0,both,0.0,0.0,0.0
3536604,Paulo de Faria,Paulo de Faria,353660,PAULO DE FARIA,SP,PAULO DE FARIA,,,,,,,,,,,,-0.05646003477523738,0.379,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,0.0,8530.0,9.051344640485725,0.0,both,7.825644637477012,0.0,0.0
3536703,Pederneiras,Pederneiras,353670,PEDERNEIRAS,SP,PEDERNEIRAS,,,,,,,,,,,,-0.062147095043195884,0.334,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,4.0,38979.0,10.570778318550847,10.261935914210216,both,11.930115621560475,1.6094379124341003,2.4214285363713963
3536802,Pedra Bela,Pedra Bela,353680,PEDRA BELA,SP,PEDRA BELA,,,,,,,,,,,,-0.04996257633378869,0.399,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,1.0,5694.0,8.647168267837984,17.562346329469616,both,11.725761265480536,0.6931471805599453,2.9211351379815595
3536901,Pedranópolis,Pedranópolis,353690,PEDRANOPOLIS,SP,PEDRANOPOLIS,,,,,,,,,,,,-0.04867057198497046,0.449,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,1.0,2645.0,7.8804263442924,37.80718336483932,both,25.29113953805772,0.6931471805599453,3.658605367762308
3537008,Pedregulho,Pedregulho,353700,PEDREGULHO,SP,PEDREGULHO,,,,,,,,,,,,-0.13004748090851118,0.002,Cold spot,SP,2005,incidencia_ma3,2005.0,2001–2005,0.0,15343.0,9.638414622945206,0.0,both,2.1625362224817266,0.0,0.0
3537107,Pedreira,Pedreira,353710,PEDREIRA,SP,PEDREIRA,,,,,,,,,,,,-0.00042156872668279606,0.115,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,12.0,38257.0,10.552081829046976,31.366808688606007,both,20.026727771855768,2.5649493574615367,3.47713347452704
3537156,Pedrinhas Paulista,Pedrinhas Paulista,353715,PEDRINHAS PAULISTA,SP,PEDRINHAS PAULISTA,,,,,,,,,,,,-0.06650383134351755,0.314,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,1.0,2900.0,7.9724660159745655,34.48275862068965,both,22.956884693829153,0.6931471805599453,3.5690469058475753
3537206,Pedro de Toledo,Pedro de Toledo,353720,PEDRO DE TOLEDO,SP,PEDRO DE TOLEDO,,,,,,,,,,,,0.09145752722725997,0.029,Hot spot,SP,2005,incidencia_ma3,2005.0,2001–2005,1.0,9682.0,9.178023770499639,10.32844453625284,both,27.796570542456895,0.6931471805599453,2.4273167784353653
3537305,Penápolis,Penápolis,353730,PENAPOLIS,SP,PENAPOLIS,,,,,,,,,,,,-0.05289309744859778,0.426,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,6.0,56539.0,10.94268594449761,10.612143829922708,both,18.296974486473157,1.9459101490553132,2.4520514324035094
3537404,Pereira Barreto,Pereira Barreto,353740,PEREIRA BARRETO,SP,PEREIRA BARRETO,,,,,,,,,,,,0.05798366478479729,0.033,Hot spot,SP,2005,incidencia_ma3,2005.0,2001–2005,5.0,24995.0,10.12643108384767,20.004000800160032,both,22.673443058445702,1.791759469228055,3.0447129338712147
3537503,Pereiras,Pereiras,353750,PEREIRAS,SP,PEREIRAS,,,,,,,,,,,,-0.05120812446186764,0.373,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,0.0,6812.0,8.826441041782578,0.0,both,4.805843906189927,0.0,0.0
3537602,Peruíbe,Peruíbe,353760,PERUIBE,SP,PERUIBE,,,,,,,,,,,,0.10838732087535116,0.04,Hot spot,SP,2005,incidencia_ma3,2005.0,2001–2005,54.0,55456.0,10.923345192515333,97.37449509521062,both,93.2005240762529,4.007333185232471,4.588781574274186
3537701,Piacatu,Piacatu,353770,PIACATU,SP,PIACATU,,,,,,,,,,,,-0.08255262476546789,0.123,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,0.0,4945.0,8.506132244056813,0.0,both,13.482706067847497,0.0,0.0
3537800,Piedade,Piedade,353780,PIEDADE,SP,PIEDADE,,,,,,,,,,,,-0.0415166692300665,0.408,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,9.0,51127.0,10.842068012384344,17.60322334578598,both,22.813951715130752,2.302585092994046,2.9233348638653007
3537909,Pilar do Sul,Pilar do Sul,353790,PILAR DO SUL,SP,PILAR DO SUL,,,,,,,,,,,,-0.05137140572390369,0.437,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,1.0,25147.0,10.132493884118713,3.9766174891637176,both,7.966572934290038,0.6931471805599453,1.6047504412193736
3538006,Pindamonhangaba,Pindamonhangaba,353800,PINDAMONHANGABA,SP,PINDAMONHANGABA,,,,,,,,,,,,0.3669560573595158,0.014,Hot spot,SP,2005,incidencia_ma3,2005.0,2001–2005,44.0,136107.0,11.82119662008696,32.32750703490636,both,29.662186520680013,3.8066624897703196,3.5063830930898034
3538105,Pindorama,Pindorama,353810,PINDORAMA,SP,PINDORAMA,,,,,,,,,,,,-0.09588512004002984,0.098,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,1.0,14041.0,9.549736900114642,7.121999857560002,both,7.057292307045233,0.6931471805599453,2.0945764117265537
3538204,Pinhalzinho,Pinhalzinho,353820,PINHALZINHO,SP,PINHALZINHO,,,,,,,,,,,,-0.06956008347764535,0.315,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,1.0,11999.0,9.392578591964389,8.33402783565297,both,13.794170720655083,0.6931471805599453,2.233666629701554
3538303,Piquerobi,Piquerobi,353830,PIQUEROBI,SP,PIQUEROBI,,,,,,,,,,,,-0.007325001669087004,0.112,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,0.0,3507.0,8.162516250140179,0.0,both,9.521089212605922,0.0,0.0
3538501,Piquete,Piquete,353850,PIQUETE,SP,PIQUETE,,,,,,,,,,,,-0.0032820132598288666,0.109,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,1.0,14643.0,9.591717684555258,6.829201666325207,both,11.382201030560745,0.6931471805599453,2.0578605464808803
3538600,Piracaia,Piracaia,353860,PIRACAIA,SP,PIRACAIA,,,,,,,,,,,,-0.06466253428426463,0.28,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,6.0,24215.0,10.094727554837329,24.778030146603346,both,20.638447060229122,1.9459101490553132,3.2495225844521247
3538709,Piracicaba,Piracicaba,353870,PIRACICABA,SP,PIRACICABA,,,,,,,,,,,,-0.04055415452418093,0.484,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,130.0,346412.0,12.755384097102729,37.52756832904172,both,39.591939129263054,4.875197323201151,3.651374045539332
3538808,Piraju,Piraju,353880,PIRAJU,SP,PIRAJU,,,,,,,,,,,,-0.06114564921713738,0.258,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,10.0,28185.0,10.246545200515675,35.47986517651233,both,26.009227292362606,2.3978952727983707,3.596760469380012
3538907,Pirajuí,Pirajuí,353890,PIRAJUI,SP,PIRAJUI,,,,,,,,,,,,-0.001755703032227151,0.136,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,7.0,21360.0,9.969275293074132,32.77153558052434,both,42.02308888148648,2.0794415416798357,3.519618305099657
3539004,Pirangi,Pirangi,353900,PIRANGI,SP,PIRANGI,,,,,,,,,,,,-0.09391744076186893,0.064,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,1.0,10326.0,9.242420265439595,9.68429207824908,both,6.474429004657238,0.6931471805599453,2.3687746327857853
3539103,Pirapora do Bom Jesus,Pirapora do Bom Jesus,353910,PIRAPORA DO BOM JESUS,SP,PIRAPORA DO BOM JESUS,,,,,,,,,,,,0.002284555348514691,0.126,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,4.0,13965.0,9.544309478379278,28.64303616183315,both,28.306922887941337,1.6094379124341003,3.389227229791575
3539202,Pirapozinho,Pirapozinho,353920,PIRAPOZINHO,SP,PIRAPOZINHO,,,,,,,,,,,,-0.08984524646473131,0.05,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,6.0,23363.0,10.058908853353957,25.681633351881178,both,20.006840720195605,1.9459101490553132,3.283975439259051
3539301,Pirassununga,Pirassununga,353930,PIRASSUNUNGA,SP,PIRASSUNUNGA,,,,,,,,,,,,-0.030578857397706667,0.366,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,33.0,67422.0,11.118726653135957,48.945448073329175,both,33.63096140137967,3.5263605246161616,3.910931371278923
3539400,Piratininga,Piratininga,353940,PIRATININGA,SP,PIRATININGA,,,,,,,,,,,,-0.06597894146746427,0.424,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,0.0,11304.0,9.332911924364364,0.0,both,2.9879287677781767,0.0,0.0
3539509,Pitangueiras,Pitangueiras,353950,PITANGUEIRAS,SP,PITANGUEIRAS,,,,,,,,,,,,-0.07310717177475053,0.24,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,0.0,33167.0,10.409310684679328,0.0,both,11.09395636321245,0.0,0.0
3539608,Planalto,Planalto,353960,PLANALTO,SP,PLANALTO,,,,,,,,,,,,-0.10907634132575761,0.017,Cold spot,SP,2005,incidencia_ma3,2005.0,2001–2005,0.0,4047.0,8.305731144875866,0.0,both,0.0,0.0,0.0
3539707,Platina,Platina,353970,PLATINA,SP,PLATINA,,,,,,,,,,,,-0.034229309019390024,0.274,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,1.0,3025.0,8.014666370464942,33.057851239669425,both,11.019283746556475,0.6931471805599453,3.528060585742076
3539806,Poá,Poá,353980,POA,SP,POA,,,,,,,,,,,,0.05745593789917674,0.049,Hot spot,SP,2005,incidencia_ma3,2005.0,2001–2005,40.0,100778.0,11.520675356830289,39.691202444978074,both,40.41447864335229,3.713572066704308,3.706011912940398
3539905,Poloni,Poloni,353990,POLONI,SP,POLONI,,,,,,,,,,,,-0.11534365678736704,0.153,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,0.0,5075.0,8.532081803909987,0.0,both,0.0,0.0,0.0
3540002,Pompéia,Pompéia,354000,POMPEIA,SP,POMPEIA,,,,,,,,,,,,-0.08013335743806013,0.171,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,0.0,19046.0,9.854612384753992,0.0,both,1.7666596000282666,0.0,0.0
3540101,Pongaí,Pongaí,354010,PONGAI,SP,PONGAI,,,,,,,,,,,,-0.05760040887400888,0.407,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,0.0,3585.0,8.184513753033722,0.0,both,0.0,0.0,0.0
3540200,Pontal,Pontal,354020,PONTAL,SP,PONTAL,,,,,,,,,,,,-0.07304226830945894,0.214,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,6.0,34561.0,10.450481157684562,17.360608778681172,both,20.113696066184513,1.9459101490553132,2.910207542522872
3540259,Pontalinda,Pontalinda,354025,PONTALINDA,SP,PONTALINDA,,,,,,,,,,,,-0.06039934154319104,0.417,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,0.0,3797.0,8.241966560231802,0.0,both,8.903133903133904,0.0,0.0
3540309,Pontes Gestal,Pontes Gestal,354030,PONTES GESTAL,SP,PONTES GESTAL,,,,,,,,,,,,-0.06929772385727792,0.457,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,0.0,2528.0,7.8351837552667485,0.0,both,0.0,0.0,0.0
3540408,Populina,Populina,354040,POPULINA,SP,POPULINA,,,,,,,,,,,,-0.06826648683913406,0.488,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,0.0,4335.0,8.374476889214643,0.0,both,0.0,0.0,0.0
3540507,Porangaba,Porangaba,354050,PORANGABA,SP,PORANGABA,,,,,,,,,,,,-0.04169560669892214,0.354,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,2.0,7442.0,8.914894908906568,26.874496103198062,both,13.538807573769974,1.0986122886681098,3.3277121526015754
3540606,Porto Feliz,Porto Feliz,354060,PORTO FELIZ,SP,PORTO FELIZ,,,,,,,,,,,,-0.026488712529789606,0.248,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,13.0,47173.0,10.76157697400153,27.558137069934073,both,19.790590131079647,2.6390573296152584,3.351941906700138
3540705,Porto Ferreira,Porto Ferreira,354070,PORTO FERREIRA,SP,PORTO FERREIRA,,,,,,,,,,,,-0.037570774122727794,0.419,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,11.0,49379.0,10.807280511580302,22.276676319893074,both,29.071284840360757,2.4849066497880004,3.147451842906621
3540754,Potim,Potim,354075,POTIM,SP,POTIM,,,,,,,,,,,,0.0584848282288318,0.16,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,5.0,16245.0,9.6955404481032,30.77870113881194,both,103.63280323188701,1.791759469228055,3.4587962898772524
3540804,Potirendaba,Potirendaba,354080,POTIRENDABA,SP,POTIRENDABA,,,,,,,,,,,,-0.11687848332442984,0.001,Cold spot,SP,2005,incidencia_ma3,2005.0,2001–2005,2.0,14525.0,9.583626581720113,13.769363166953529,both,9.17995648994024,1.0986122886681098,2.6925549789552097
3540853,Pracinha,Pracinha,354085,PRACINHA,SP,PRACINHA,,,,,,,,,,,,0.04348655794989564,0.399,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,2.0,2022.0,7.611842399580417,98.91196834817012,both,140.6463983095654,1.0986122886681098,4.6042894817636535
3540903,Pradópolis,Pradópolis,354090,PRADOPOLIS,SP,PRADOPOLIS,,,,,,,,,,,,-0.0831516798107211,0.124,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,2.0,14979.0,9.61440449916872,13.352026169971294,both,15.51587420800763,1.0986122886681098,2.6638911287520197
3541000,Praia Grande,Praia Grande,354100,PRAIA GRANDE,SP,PRAIA GRANDE,,,,,,,,,,,,0.2220366180963026,0.019,Hot spot,SP,2005,incidencia_ma3,2005.0,2001–2005,191.0,225230.0,12.324877381295424,84.8022021933135,both,86.08458152108962,5.2574953720277815,4.452044672753271
3541059,Pratânia,Pratânia,354105,PRATANIA,SP,PRATANIA,,,,,,,,,,,,-0.031111646480852306,0.244,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,0.0,4262.0,8.357493812658563,0.0,both,15.880578053041129,0.0,0.0
3541109,Presidente Alves,Presidente Alves,354110,PRESIDENTE ALVES,SP,PRESIDENTE ALVES,,,,,,,,,,,,-0.005234956736167769,0.095,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,1.0,4219.0,8.347353412124338,23.70229912301493,both,7.9007663743383105,0.6931471805599453,3.2068963212055186
3541208,Presidente Bernardes,Presidente Bernardes,354120,PRESIDENTE BERNARDES,SP,PRESIDENTE BERNARDES,,,,,,,,,,,,-0.05979093472895024,0.173,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,5.0,14105.0,9.554284623436097,35.44842254519674,both,47.50155936006046,1.791759469228055,3.5958981802944976
3541307,Presidente Epitácio,Presidente Epitácio,354130,PRESIDENTE EPITACIO,SP,PRESIDENTE EPITACIO,,,,,,,,,,,,-0.02650981097272561,0.301,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,9.0,40295.0,10.603982670758612,22.33527732969351,both,28.97802504100859,2.302585092994046,3.149966264040542
3541406,Presidente Prudente,Presidente Prudente,354140,PRESIDENTE PRUDENTE,SP,PRESIDENTE PRUDENTE,,,,,,,,,,,,-0.06005949567646859,0.203,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,81.0,198184.0,12.196951171080613,40.87110967585678,both,37.329128988557216,4.406719247264253,3.7345960825663336
3541505,Presidente Venceslau,Presidente Venceslau,354150,PRESIDENTE VENCESLAU,SP,PRESIDENTE VENCESLAU,,,,,,,,,,,,-0.016527382169378234,0.196,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,3.0,37627.0,10.535477156784617,7.9729981130571135,both,26.56442465304293,1.3862943611198906,2.194219858024704
3541604,Promissão,Promissão,354160,PROMISSAO,SP,PROMISSAO,,,,,,,,,,,,-0.041385654905597556,0.437,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,9.0,33311.0,10.413642951751815,27.018102128426047,both,22.989153079833674,2.302585092994046,3.3328508058677873
3541653,Quadra,Quadra,354165,QUADRA,SP,QUADRA,,,,,,,,,,,,-0.0757195496616647,0.378,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,0.0,2929.0,7.982416346827733,0.0,both,0.0,0.0,0.0
3541703,Quatá,Quatá,354170,QUATA,SP,QUATA,,,,,,,,,,,,3.5260854865895173,0.002,Hot spot,SP,2005,incidencia_ma3,2005.0,2001–2005,0.0,12214.0,9.41033811378308,0.0,both,5.50964187327824,0.0,0.0
3541802,Queiroz,Queiroz,354180,QUEIROZ,SP,QUEIROZ,,,,,,,,,,,,-0.07934326008571412,0.117,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,1.0,2469.0,7.81156848934518,40.50222762251924,both,26.66036880745378,0.6931471805599453,3.7257471034471252
3541901,Queluz,Queluz,354190,QUELUZ,SP,QUELUZ,,,,,,,,,,,,-0.01869728019357895,0.157,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,0.0,10151.0,9.225327501784431,0.0,both,13.137900735813664,0.0,0.0
3542008,Quintana,Quintana,354200,QUINTANA,SP,QUINTANA,,,,,,,,,,,,3.4967174396030476,0.009,Hot spot,SP,2005,incidencia_ma3,2005.0,2001–2005,0.0,5717.0,8.651199471263972,0.0,both,0.0,0.0,0.0
3542107,Rafard,Rafard,354210,RAFARD,SP,RAFARD,,,,,,,,,,,,-0.04925449131616826,0.46,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,1.0,8485.0,9.046055177668327,11.785503830288745,both,27.49971356212876,0.6931471805599453,2.5483120158891457
3542206,Rancharia,Rancharia,354220,RANCHARIA,SP,RANCHARIA,,,,,,,,,,,,-0.06037952107088125,0.242,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,7.0,28788.0,10.267713912627695,24.315687091843824,both,30.1047746469236,2.0794415416798357,3.2314242467420216
3542305,Redenção da Serra,Redenção da Serra,354230,REDENCAO DA SERRA,SP,REDENCAO DA SERRA,,,,,,,,,,,,-0.07004638458470393,0.331,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,1.0,3959.0,8.28374674710613,25.25890376357666,both,8.419634587858887,0.6931471805599453,3.268005122518769
3542404,Regente Feijó,Regente Feijó,354240,REGENTE FEIJO,SP,REGENTE FEIJO,,,,,,,,,,,,-0.06892568594473357,0.352,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,1.0,17730.0,9.783013399068254,5.640157924421883,both,7.53630542368525,0.6931471805599453,1.893135747003989
3542503,Reginópolis,Reginópolis,354250,REGINOPOLIS,SP,REGINOPOLIS,,,,,,,,,,,,-0.009381636028348753,0.298,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,4.0,5893.0,8.681520484837913,67.87714237230612,both,120.10743630119384,1.6094379124341003,4.232324372213366
3542602,Registro,Registro,354260,REGISTRO,SP,REGISTRO,,,,,,,,,,,,0.10060575041341781,0.029,Hot spot,SP,2005,incidencia_ma3,2005.0,2001–2005,19.0,54006.0,10.89685043048514,35.181276154501354,both,37.65832081602802,2.995732273553991,3.588541751719371
3542701,Restinga,Restinga,354270,RESTINGA,SP,RESTINGA,,,,,,,,,,,,-0.10955616494639639,0.121,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,0.0,6065.0,8.71028982137815,0.0,both,0.0,0.0,0.0
3542800,Ribeira,Ribeira,354280,RIBEIRA,SP,RIBEIRA,,,,,,,,,,,,-0.09518412899173652,0.196,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,0.0,3432.0,8.140898460607852,0.0,both,0.0,0.0,0.0
3542909,Ribeirão Bonito,Ribeirão Bonito,354290,RIBEIRAO BONITO,SP,RIBEIRAO BONITO,,,,,,,,,,,,-0.06641756244350797,0.407,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,0.0,11682.0,9.365804474600255,0.0,both,0.0,0.0,0.0
3543006,Ribeirão Branco,Ribeirão Branco,354300,RIBEIRAO BRANCO,SP,RIBEIRAO BRANCO,,,,,,,,,,,,-0.0478945819410277,0.324,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,0.0,19694.0,9.888069299807748,0.0,both,8.387125312253529,0.0,0.0
3543105,Ribeirão Corrente,Ribeirão Corrente,354310,RIBEIRAO CORRENTE,SP,RIBEIRAO CORRENTE,,,,,,,,,,,,-0.12320743935655823,0.005,Cold spot,SP,2005,incidencia_ma3,2005.0,2001–2005,0.0,4072.0,8.311889558230359,0.0,both,0.0,0.0,0.0
3543204,Ribeirão do Sul,Ribeirão do Sul,354320,RIBEIRAO DO SUL,SP,RIBEIRAO DO SUL,,,,,,,,,,,,0.0064549149805126545,0.104,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,1.0,4471.0,8.405367376233981,22.366360993066426,both,22.346377646188547,0.6931471805599453,3.15129742367773
3543238,Ribeirão dos Índios,Ribeirão dos Índios,354323,RIBEIRAO DOS INDIOS,SP,RIBEIRAO DOS INDIOS,,,,,,,,,,,,0.0012420839277195496,0.119,Não significativo,SP,2005,incidencia_ma3,2005.0,2001–2005,0.0,2204.0,7.698029170272805,0.0,both,30.193236714975843,0.0,0.0
